id,text
0144,"rearing of livestocks rearing of goats, fowls, sheep and sell to the people"
0150,"agricultural production cassava,maize,yam,palmtree and goat"
0113,"cultivation of mixed crops in agriculture yam,maize,cassava,palmtree"
0113,"cultivation of mixed crops cassava,yam,maize,palmtree"
0126,"crop cultivation in agriculture yam,maize,cassava,palmtree."
0126,"mixed crop cultivation yam,maize,cassava,palmtree"
0113,"clearing of farms cassava, vegetables, yam etc"
5610,"sales of beers and foods rice, beans, semolina, pepper soups, hero, star etc"
5610,"sales of foods and beers rice,  beans, semolina, pepper soups, meats, star, hero, stout etc"
0113,"clearing of farms cassava, vegetables, cocoyam etc"
0113,"cultivation of yam, vegetables, cassava, cocoyam etc cassava, vegetables, yam, cocoyam etc"
0113,"cultivation of cassava, yam, vegetables, cocoyam etc cassava, yam, cocoyam, vegetables etc"
0113,"clearing of farms for the next planting season cassava, yam, cocoyam, vegetables etc"
0150,"cultivating cassava, yam, livestock and local fowl cassava, yam, maize, goat, local fowl etc"
0119,"cultivating of cassave, yam, rearing livestock, local fowl cassava yam, goat, local fowl etc"
9602,barbing saloon like barbing both adults and children their hair barbing saloon like barbing both adults and children their hair
4771,"retail and wholesale trade on men's new clothes and shoes 👞 like shirts 👕, trousers etc selling of men's new clothes and shoes 👞 like shirts, trousers 👖 etc"
0113,crop 🌾 farming harvesting of old cassava and plantain
9491,a minister in the church ⛪ a minister in the church ⛪ like preaching and praying 🙏 for the people
4721,frying and selling plantain ships frying and selling plantain ships
0113,"crops farming, harvesting of crops like cassava, cocoyam, yam, vegetables crops farming, harvesting of crops like cassava, cocoyam, yam, vegetables"
0113,"harvesting of crops like cassava ,cocoyam, yam, and vegetables harvesting of crops like cassava ,cocoyam, yam, and vegetables"
4520,"repairing of motorcycle rider like servicing cabrator, engine, chain, fiber, etc repairing of motorcycle rider like servicing cabrator, engine, chain, fiber, etc"
0113,"harvesting of crops like cassava,cocoyam, vegetables etc harvesting of crops like cassava,cocoyam, vegetables etc"
0113,"harvestingclearing and harvesting of crops like cassava, cocoyam, vegetables etc harvestingclearing and harvesting of crops like cassava, cocoyam, vegetables etc"
4781,"retail sales on fruits selling of fruits like  pineapples 🍍, watermelon 🍉 and banana 🍌"
4781,"retail sales on fruits selling of fruits like oranges, pineapples 🍍,watermelon 🍉 and banana 🍌"
6820,real estate agents land agents work like sales and manage land
7420,"photographer like captured and enlargement, recording of people events etc photographer like captured and enlargement, recording of people events etc"
4669,"selling of different types of old metals scraps condemned iron, old cans,  bottles, plastics scraps, electronics wastes etc"
4781,"sales of different types of food stuffs garri, rice, beans,  tomatoes,  fish etc"
4669,"sales of different types of old metal scraps scraps metal like old cans, bottles,  plastics etc"
9609,"loading and offroading goods in the lorry loading and offloading goods, like rice etc"
0113,"crop 🌾 farming cultivation of crops, cassava and clearing of farm land"
4722,"retail sales on alcohol like spirit, local production (ogogoro) in small bottles selling of alcohol like spirit ,local production (ogogoro) in small bottles"
5621,"she prepares, cooks and serves food for an event she prepares, cooks and serves food for an event"
4789,selling of processed maize 🌽 ( pap) selling of processed maize 🌽 (pap)
0113,crop 🌾 farming cultivation of cassava and yam 🍠
0113,crop 🌾 farming cultivation of crops and clearing of farm land
0113,"cultivation of crops like cassava, vegetables and harvesting of cassava cultivation of crops like cassava, vegetables and harvesting of cassava"
0113,"crops farming, cultivation and harvesting of crops like cassava and vegetables crops farming, cultivation and harvesting of crops like cassava and vegetables"
0113,"harvesting of cassava crops, cocoyam, and vegetables harvesting of cassava crops, cocoyam, and vegetables"
4921,keke driver carrying goods and people to their different destinations
0146,raising and selling of chicken 🐔 like broilers and turkey raising and selling of chicken 🐔 like broilers and turkey
4721,"retail sales on cryfish in wraps, heaps and painters selling of cryfish in wraps, heaps and painters"
0144,raising  and selling of animals like  dog and goats 🐐 raising  and selling of animals like  dog and goats 🐐
0113,"crops farming like harvesting of cassava, cocoyam, and vegetables crops farming like harvesting of cassava, cocoyam, and vegetables"
0113,"crops farming like, harvesting of cassava, cocoyam  and vegetables crops farming like, harvesting of cassava, cocoyam  and vegetables"
0113,"crops farming, harvesting of cassava, yam 🍠, cocoyam and vegetables crops farming, harvesting of cassava, yam 🍠, cocoyam and vegetables"
0113,"crops farming, harvesting of cassava, yam 🍠 cocoyam and vegetables crops farming, harvesting of cassava, yam 🍠 cocoyam and vegetables"
0144,goat and sheep rearer selling and rearing of goats and sheep
4921,tricyclist driver (keke) carrying passengers and loads to their destination
0113,"crop cultivation in agriculture yam,cassava,maize,palmtree"
0113,"crop cultivation in agriculture maize,yam,cassava,cocoyam,palm tree"
0113,"crop cultivation in agriculture yam,cassava,maize,palm tree"
0113,"mixed crop cultivation in agriculture yam,maize,cassava,cocoyam"
0113,"crop cultivation in agriculture yam,cassava,maize,cocoyam"
0113,"cultivation of cassava, yams  vegetables, cocoyam etc cassava, yam, cocoyam, vegetables etc"
0113,"clearing of farms yams, vegetables, cocoyam, cassava etc"
0113,"clearing of farms cassava, vegetables, cocoyam, yam etc"
4921,picking and dropping off passengers from one place to another transporting and carrying of passengers along designated routes
0150,"cultivation of cocoyam, maize vegetable and raising of local fowl and livestock cassava, cocoyam, vegetables etc, local goats, local fowl etc"
0150,"crowing, caring harvesting of crops, raising of livestock and local fowl crowing, caring and harvesting of crops and raising of livestock and local fowl"
0150,"growing, caring and harvesting of crops and raising livestock and local fowl cassava, maize, vegetables, rocal fowl, goats etc"
0150,"to grow and cultivate crops and raising livestock and fowl cassava, yam, maize, vegetable, goats and local fowl etc"
9000,"draw upon what already exists in the endless variety of natural and human made form draw upon what already exists like human face, head, portrait etc"
8522,"teaching people how to acquire knowledge, skills and attitudes that they can apply to a specific job teaching people how to acquire knowledge, skills and attitudes that they can apply to a specific job"
0113,"digging of ground and clearing of farms for the next planting season yams, vegetables, cassava, cocoyam etc"
0113,"clearing of farms for the next planting season yams, vegetables, cassava, cocoyam etc"
0113,"digging of ground and clearing of farms cassava, vegetables, cocoyam, yam etc"
0113,"clearing of farms cassava, vegetables, yam, cocoyam etc"
0113,"clearing of farms for the next planting season cassava, vegetables, cocoyam etc"
0113,"clearing of farms vegetables, cassava, cocoyam etc"
0113,"cultivating cassava, yam, vegetable etc yam, cassava, cocoyam, vegetable etc"
